商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
500160,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 14畳程度 シングル CRシリーズ,1,,"S40RCRV-cleaner-color｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 14畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:685,800｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S40RCRV-cleaner-color,"ホワイト(フラット),ブラウン(フラット)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s40rcrv-cleaner-color.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s40rcrv-cleaner-color.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r40rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel5.jpg,,"<div class=""set"">▼セット内容<br />室内機：F40RCRV x 1<br />室外機：R40RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-W x 1</div>",,,,,,,2,0,1,S40RCRV-cleaner-color,,1,,685800,685800,,0,,,,,,,,,,,,,,,,,"200121,210007",
500161,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 14畳程度 シングル CRシリーズ,1,,"S40RCRV-cleaner-wood｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 14畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:696,600｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S40RCRV-cleaner-wood,木目(フラット),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s40rcrv-cleaner-wood.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s40rcrv-cleaner-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r40rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel6.jpg,,"<div class=""set"">▼セット内容<br />室内機：F40RCRV x 1<br />室外機：R40RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-M x 1</div>",,,,,,,2,0,1,S40RCRV-cleaner-wood,,1,,696600,696600,,0,,,,,,,,,,,,,,,,,"200121,210007",
500162,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 14畳程度 シングル CRシリーズ,1,,"S40RCRV｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 14畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:599,400｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S40RCRV,"フレッシュホワイト(標準),ホワイト(標準),ブラウン(標準)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s40rcrv.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s40rcrv.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r40rcrv.jpg,,,,daikin_housing/201311/sub/arc456.jpg,,,,daikin_housing/201311/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：F40RCRV x 1<br />室外機：R40RCRV x 1<br />リモコン：ARC456A37 x 1<br />パネル：BC40J-WF x 1</div>",,,,,,,2,0,1,S40RCRV,,1,,599400,599400,,0,,,,,,,,,,,,,,,,,"200121,210007",
500163,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 14畳程度 シングル CRシリーズ,1,,"S40RCRV-wood｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 14畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:610,200｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S40RCRV-wood,木目(標準),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s40rcrv-wood.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 14畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s40rcrv-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r40rcrv.jpg,,,,daikin_housing/201311/sub/arc456.jpg,,,,daikin_housing/201311/sub/panel3.jpg,,"<div class=""set"">▼セット内容<br />室内機：F40RCRV x 1<br />室外機：R40RCRV x 1<br />リモコン：ARC456A37 x 1<br />パネル：BC40J-M x 1</div>",,,,,,,2,0,1,S40RCRV-wood,,1,,610200,610200,,0,,,,,,,,,,,,,,,,,"200121,210007",
500164,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 16畳程度 シングル CRシリーズ,1,,"S50RCRV-cleaner｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 16畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:753,840｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S50RCRV-cleaner,フレッシュホワイト(フラット),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s50rcrv-cleaner.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s50rcrv-cleaner.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r50rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel4.jpg,,"<div class=""set"">▼セット内容<br />室内機：F50RCRV x 1<br />室外機：R50RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-WF x 1</div>",,,,,,,2,0,1,S50RCRV-cleaner,,1,,753840,753840,,0,,,,,,,,,,,,,,,,,"200121,210010",
500165,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 16畳程度 シングル CRシリーズ,1,,"S50RCRV-cleaner-color｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 16畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:764,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S50RCRV-cleaner-color,"ホワイト(フラット),ブラウン(フラット)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s50rcrv-cleaner-color.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s50rcrv-cleaner-color.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r50rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel5.jpg,,"<div class=""set"">▼セット内容<br />室内機：F50RCRV x 1<br />室外機：R50RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-W x 1</div>",,,,,,,2,0,1,S50RCRV-cleaner-color,,1,,764640,764640,,0,,,,,,,,,,,,,,,,,"200121,210010",
500166,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 16畳程度 シングル CRシリーズ,1,,"S50RCRV-cleaner-wood｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 16畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:775,440｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S50RCRV-cleaner-wood,木目(フラット),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s50rcrv-cleaner-wood.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s50rcrv-cleaner-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r50rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel6.jpg,,"<div class=""set"">▼セット内容<br />室内機：F50RCRV x 1<br />室外機：R50RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-M x 1</div>",,,,,,,2,0,1,S50RCRV-cleaner-wood,,1,,775440,775440,,0,,,,,,,,,,,,,,,,,"200121,210010",
500167,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 16畳程度 シングル CRシリーズ,1,,"S50RCRV｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 16畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:678,240｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S50RCRV,"フレッシュホワイト(標準),ホワイト(標準),ブラウン(標準)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s50rcrv.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s50rcrv.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r50rcrv.jpg,,,,daikin_housing/201311/sub/arc456.jpg,,,,daikin_housing/201311/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：F50RCRV x 1<br />室外機：R50RCRV x 1<br />リモコン：ARC456A37 x 1<br />パネル：BC40J-WF x 1</div>",,,,,,,2,0,1,S50RCRV,,1,,678240,678240,,0,,,,,,,,,,,,,,,,,"200121,210010",
500168,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 16畳程度 シングル CRシリーズ,1,,"S50RCRV-wood｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 16畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:689,040｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S50RCRV-wood,木目(標準),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s50rcrv-wood.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 16畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s50rcrv-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r50rcrv.jpg,,,,daikin_housing/201311/sub/arc456.jpg,,,,daikin_housing/201311/sub/panel3.jpg,,"<div class=""set"">▼セット内容<br />室内機：F50RCRV x 1<br />室外機：R50RCRV x 1<br />リモコン：ARC456A37 x 1<br />パネル：BC40J-M x 1</div>",,,,,,,2,0,1,S50RCRV-wood,,1,,689040,689040,,0,,,,,,,,,,,,,,,,,"200121,210010",
500169,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 18畳程度 シングル CRシリーズ,1,,"S56RCRV-cleaner｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 18畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:861,840｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S56RCRV-cleaner,フレッシュホワイト(フラット),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s56rcrv-cleaner.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s56rcrv-cleaner.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r56rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel4.jpg,,"<div class=""set"">▼セット内容<br />室内機：F56RCRV x 1<br />室外機：R56RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-WF x 1</div>",,,,,,,2,0,1,S56RCRV-cleaner,,1,,861840,861840,,0,,,,,,,,,,,,,,,,,"200121,210014",
500170,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 18畳程度 シングル CRシリーズ,1,,"S56RCRV-cleaner-color｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 18畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:872,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S56RCRV-cleaner-color,"ホワイト(フラット),ブラウン(フラット)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s56rcrv-cleaner-color.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s56rcrv-cleaner-color.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r56rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel5.jpg,,"<div class=""set"">▼セット内容<br />室内機：F56RCRV x 1<br />室外機：R56RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-W x 1</div>",,,,,,,2,0,1,S56RCRV-cleaner-color,,1,,872640,872640,,0,,,,,,,,,,,,,,,,,"200121,210014",
500171,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 18畳程度 シングル CRシリーズ,1,,"S56RCRV-cleaner-wood｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 18畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:883,440｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S56RCRV-cleaner-wood,木目(フラット),,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s56rcrv-cleaner-wood.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s56rcrv-cleaner-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r56rcrv.jpg,,,,daikin_housing/201311/sub/arc456-arc462.jpg,,,,daikin_housing/201311/sub/panel6.jpg,,"<div class=""set"">▼セット内容<br />室内機：F56RCRV x 1<br />室外機：R56RCRV x 1<br />リモコン：ARC456A37 x 1<br />リモコン：ARC462A1 x 1<br />パネル：BC40JF-M x 1</div>",,,,,,,2,0,1,S56RCRV-cleaner-wood,,1,,883440,883440,,0,,,,,,,,,,,,,,,,,"200121,210014",
500172,,,,,,,,1,ダイキン,【ダイキン】天井埋込カセット形 シングルフロータイプ 18畳程度 シングル CRシリーズ,1,,"S56RCRV｜【ダイキン ハウジングエアコン】 天井埋込カセット形 シングルフロータイプ 18畳程度 シングル 単相200V ワイヤレス CRシリーズ｜販売価格:786,240｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ,S56RCRV,"フレッシュホワイト(標準),ホワイト(標準),ブラウン(標準)",,,"<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",daikin_housing/201311/s56rcrv.jpg,"【ダイキン ハウジングエアコン】<br>天井埋込カセット形 シングルフロータイプ 18畳程度<br>シングル 単相200V ワイヤレス CRシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",daikin_housing/201311/s56rcrv.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,daikin_housing/201311/sub/r56rcrv.jpg,,,,daikin_housing/201311/sub/arc456.jpg,,,,daikin_housing/201311/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：F56RCRV x 1<br />室外機：R56RCRV x 1<br />リモコン：ARC456A37 x 1<br />パネル：BC40J-WF x 1</div>",,,,,,,2,0,1,S56RCRV,,1,,786240,786240,,0,,,,,,,,,,,,,,,,,"200121,210014",
