25715,27996,,1,ACHB14083X,1,1,,1371600,452628,,0,13,2015-05-01 13:09:45.000477,2015-05-01 13:09:45.000477,,,0
17672,20578,,1,PCZX-ZRP80SKF,0,0,,900720,194508,,0,3,2014-08-27 14:40:43.000123,2014-08-27 14:40:43.000123,,,0
17695,20601,,1,PCZ-ZRP50SKF,0,0,,616680,133164,,0,3,2014-08-27 14:40:46.000146,2014-08-27 14:40:46.000146,,,0
17647,20553,,1,PCZX-HRP140KLF,0,0,,1203120,517320,,0,3,2014-08-27 14:40:41.000098,2014-08-27 14:40:41.000098,,,0
17650,20556,,1,PCZX-HRP160KLF,0,0,,1320840,567864,,0,3,2014-08-27 14:40:41.000101,2014-08-27 14:40:41.000101,,,0
17661,20567,,1,PCZX-ZRP140KLF,0,0,,1182600,255420,,0,3,2014-08-27 14:40:42.000112,2014-08-27 14:40:42.000112,,,0
17662,20568,,1,PCZX-ZRP160HF,0,0,,1505520,325188,,0,3,2014-08-27 14:40:42.000113,2014-08-27 14:40:42.000113,,,0
17742,20648,,1,PDZX-ZRP224GF,0,0,,1777680,383940,,0,3,2014-08-27 14:40:51.000193,2014-08-27 14:40:51.000193,,,0
17775,20681,,1,PEZ-HRP80DF,0,0,,816480,351000,,0,3,2014-08-27 14:40:57.000226,2014-08-27 14:40:57.000226,,,0
17726,20632,,1,PDZ-HRP160GF,0,0,,1220400,524772,,0,3,2014-08-27 14:40:49.000177,2014-08-27 14:40:49.000177,,,0
17723,20629,,1,PDZ-ERP80SGF,0,0,,768960,158328,,0,3,2014-08-27 14:40:49.000174,2014-08-27 14:40:49.000174,,,0
17756,20662,,1,PDZ-ZRP63SGF,0,0,,758160,163728,,0,3,2014-08-27 14:40:52.000207,2014-08-27 14:40:52.000207,,,0
17734,20640,,1,PDZX-ERP80SGF,0,0,,1002240,206388,,0,3,2014-08-27 14:40:50.000185,2014-08-27 14:40:50.000185,,,0
17715,20621,,1,PDZ-ERP40SGF,0,0,,589680,121392,,0,3,2014-08-27 14:40:48.000166,2014-08-27 14:40:48.000166,,,0
17741,20647,,1,PDZX-ZRP160GF,0,0,,1382400,298512,,0,3,2014-08-27 14:40:51.000192,2014-08-27 14:40:51.000192,,,0
17777,20683,,1,PEZX-ERP140DF,0,0,,1223640,251964,,0,3,2014-08-27 14:40:57.000228,2014-08-27 14:40:57.000228,,,0
