商品ID,商品規格ID,親規格組合わせID,規格組合わせID,親規格分類ID,規格分類ID,親規格分類名,規格分類名,メーカーID,メーカー名,商品名,表示ステータス(公開・非公開),メーカーURL(コメント1),コメント2,検索ワード(コメント3),コメント4,コメント5,コメント6,備考欄(SHOP専用),一覧-メインコメント,一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,詳細-メイン拡大画像,詳細-サブタイトル(1),詳細-サブコメント(1),詳細-サブ画像(1),詳細-サブ拡大画像(1),詳細-サブタイトル(2),詳細-サブコメント(2),詳細-サブ画像(2),詳細-サブ拡大画像(2),詳細-サブタイトル(3),詳細-サブコメント(3),詳細-サブ画像(3),詳細-サブ拡大画像(3),詳細-サブタイトル(4),詳細-サブコメント(4),詳細-サブ画像(4),詳細-サブ拡大画像(4),詳細-サブタイトル(5),詳細-サブコメント(5),詳細-サブ画像(5),詳細-サブ拡大画像(5),発送日目安ID,削除フラグ,商品種別ID,商品コード,在庫数,在庫無制限フラグ,購入制限数,通常価格,販売価格,送料,ポイント付与率,ダウンロードファイル名,ダウンロード実ファイル,関連商品ID(1),関連商品コメント(1),関連商品ID(2),関連商品コメント(2),関連商品ID(3),関連商品コメント(3),関連商品ID(4),関連商品コメント(4),関連商品ID(5),関連商品コメント(5),関連商品ID(6),関連商品コメント(6),商品ステータス,商品ステータス名,カテゴリID,カテゴリ名
500620,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 20畳程度 システムマルチ 室内ユニット RXシリーズ,1,,"MLZ-RX635AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 20畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス RXシリーズ｜販売価格:440,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス RXシリーズ,MLZ-RX635AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-rx635as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス RXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-rx635as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-RX635AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-D07PM x 1<br /></div>",,,,,,,2,0,1,MLZ-RX635AS-IN-wood,,1,,440640,440640,,0,,,,,,,,,,,,,,,,,"200150,210286",
500621,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 10畳程度 シングル GXシリーズ,1,,"MLZ-GX285AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 10畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:456,840｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX285AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx285as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx285as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx285as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX285AS-IN x 1<br />室外機：MULZ-GX285AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX285AS-wood,,1,,456840,456840,,0,,,,,,,,,,,,,,,,,"200141,210005",
500622,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 12畳程度 シングル GXシリーズ,1,,"MLZ-GX365AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 12畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:505,440｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 12畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX365AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx365as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 12畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx365as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx365as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX365AS-IN x 1<br />室外機：MULZ-GX365AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX365AS-wood,,1,,505440,505440,,0,,,,,,,,,,,,,,,,,"200141,210006",
500623,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 14畳程度 シングル GXシリーズ,1,,"MLZ-GX405AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 14畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:554,040｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 14畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX405AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx405as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 14畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx405as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx405as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX405AS-IN x 1<br />室外機：MULZ-GX405AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX405AS-wood,,1,,554040,554040,,0,,,,,,,,,,,,,,,,,"200141,210007",
500624,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 16畳程度 シングル GXシリーズ,1,,"MLZ-GX505AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 16畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:632,880｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX505AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx505as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx505as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx505as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX505AS-IN x 1<br />室外機：MULZ-GX505AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX505AS-wood,,1,,632880,632880,,0,,,,,,,,,,,,,,,,,"200141,210010",
500625,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 18畳程度 シングル GXシリーズ,1,,"MLZ-GX565AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 18畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:740,880｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX565AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx565as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx565as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx565as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX565AS-IN x 1<br />室外機：MULZ-GX565AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX565AS-wood,,1,,740880,740880,,0,,,,,,,,,,,,,,,,,"200141,210014",
500626,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 20畳程度 シングル GXシリーズ,1,,"MLZ-GX635AS-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 20畳程度 シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:848,880｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX635AS-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx635as-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 20畳程度<br>シングル 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx635as-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,mitsubishi_housing/201504/sub/mulz-gx635as.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX635AS-IN x 1<br />室外機：MULZ-GX635AS x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX635AS-wood,,1,,848880,848880,,0,,,,,,,,,,,,,,,,,"200141,210016",
500627,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 10畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX285AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 10畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:224,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX285AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx285as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 10畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx285as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX285AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX285AS-IN-wood,,1,,224640,224640,,0,,,,,,,,,,,,,,,,,"200150,210275",
500628,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 12畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX365AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 12畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:257,040｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX365AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx365as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 12畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx365as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX365AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX365AS-IN-wood,,1,,257040,257040,,0,,,,,,,,,,,,,,,,,"200150,210276",
500629,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 14畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX405AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 14畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:278,640｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX405AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx405as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 14畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx405as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX405AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX405AS-IN-wood,,1,,278640,278640,,0,,,,,,,,,,,,,,,,,"200150,210277",
500630,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 16畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX505AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 16畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:300,240｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX505AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx505as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 16畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx505as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX505AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX505AS-IN-wood,,1,,300240,300240,,0,,,,,,,,,,,,,,,,,"200150,210280",
500631,,,,,,,,3,三菱電機,【三菱電機 霧ケ峰】 1方向天井カセット形 18畳程度 システムマルチ 室内ユニット GXシリーズ,1,,"MLZ-GX565AS-IN-wood｜【三菱電機 ハウジングエアコン 霧ケ峰】 1方向天井カセット形 18畳程度 システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ｜販売価格:365,040｜「東京空調センター」では、ハウジングエアコンを驚きの価格でご提供いたします。日本全国送料無料です。",【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ,MLZ-GX565AS-IN-wood,"板目,柾目",,"室外電源,室内電源","<img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t200.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless.png"">",mitsubishi_housing/201504/mlz-gx565as-in-wood.jpg,"【三菱電機 ハウジングエアコン 霧ケ峰】<br>1方向天井カセット形 18畳程度<br>システムマルチ室内ユニット 単相200V 室内・室外選択 ワイヤレス GXシリーズ<br /><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-t2002.png""><img src=""http://www.tokyo-aircon.net/images/ind_aircon/ind-wireless2.png"">",mitsubishi_housing/201504/mlz-gx565as-in-wood.jpg,,,"<ul><li><font style=""color:red;"">※パネルタイプをお選び下さい</font></li><li><font style=""color: red;"">※パネル・リモコンを含んだ金額になります</font></li><li>※全国送料無料（一部地域を除く）</li><li>※メーカー1年保証付き</li></ul>",,housing-in-ng.jpg,,,,mitsubishi_housing/201504/sub/rc.jpg,,,,mitsubishi_housing/201504/sub/panel2.jpg,,"<div class=""set"">▼セット内容<br />室内機：MLZ-GX565AS-IN x 1<br />リモコン：同梱リモコン x 1<br />パネル：MAC-466PM x 1<br /></div>",,,,,,,2,0,1,MLZ-GX565AS-IN-wood,,1,,365040,365040,,0,,,,,,,,,,,,,,,,,"200150,210284",
